Time,Country Code,Country Name,GDP (current US$),GDP growth (annual %),Number of infant deaths,Number of neonatal deaths,"Mortality rate, neonatal (per 1,000 live births)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)",Net migration,"Adolescent fertility rate (births per 1,000 women ages 15-19)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Mortality rate, infant, female (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)","Mortality rate, infant, male (per 1,000 live births)","Life expectancy at birth, female (years)","Life expectancy at birth, total (years)","Life expectancy at birth, male (years)","Fertility rate, total (births per woman)",Sex ratio at birth (male births per female births),Population growth (annual %),"Population, total","Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)",Rural population,Rural population growth (annual %),Rural population (% of total population),Urban population growth (annual %),Urban population,Urban population (% of total population),"Healthy life expectancy, total (years)","Healthy life expectancy, male (years)","Healthy life expectancy, female (years)"
1988,NZL,New Zealand,45176811594.2,-0.4,571.0,258.0,4.5,69.0,75.0,-16784.0,33.0,88.8,152.3,17.3,8.3,8.9,10.1,11.4,77.6,74.4,71.4,2.1,1.1,0.3,3283400.0,1662035.0,50.6,1621365.0,49.4,516544.0,-1.3,15.7,0.6,2766856.0,84.3,,,
1988,PAN,Panama,5902783400.0,-13.4,1782.0,1227.0,18.8,75.0,73.0,-1750.0,98.7,111.7,181.4,27.8,5.4,24.6,27.5,30.3,74.2,70.9,67.9,3.2,1.1,2.2,2347821.0,1163421.0,49.6,1184399.0,50.4,1099743.0,1.5,46.8,2.8,1248078.0,53.2,,,
1988,PER,Peru,15439408447.2,-9.4,41909.0,20527.0,30.0,60.0,52.0,-36127.0,85.8,149.3,240.0,32.3,8.0,56.9,62.1,67.0,66.6,63.6,60.9,4.1,1.0,2.3,21143799.0,10591417.0,50.1,10552381.0,49.9,6745929.0,1.0,31.9,2.9,14397870.0,68.1,,,
1988,PLW,Palau,,,10.0,,,99.0,99.0,151.0,47.9,,,,,26.6,30.0,33.1,,,,,1.1,2.2,14632.0,6779.0,46.3,7852.0,53.7,4552.0,1.1,31.1,2.7,10080.0,68.9,,,
1988,PNG,Papua New Guinea,3655979702.5,2.9,8653.0,4380.0,32.0,48.0,46.0,-26234.0,86.2,238.0,333.5,37.1,8.3,60.3,64.5,68.5,62.0,59.3,57.4,5.3,1.1,2.2,3679651.0,1724564.0,46.9,1955086.0,53.1,3142827.0,1.9,85.4,3.6,536824.0,14.6,,,
1988,PRY,Paraguay,4255683528.3,5.9,5207.0,3128.0,23.0,56.0,63.0,-3558.0,96.7,177.6,213.8,35.3,6.7,35.3,38.9,42.2,69.0,67.3,65.7,4.7,1.1,2.8,3844437.0,1900890.0,49.4,1943547.0,50.6,2029594.0,1.4,52.8,4.4,1814843.0,47.2,,,
1988,SLB,Solomon Islands,176494422.1,1.3,378.0,,,69.0,69.0,-430.0,95.6,185.0,288.9,38.7,6.8,29.7,32.6,35.2,68.3,65.0,62.5,5.9,1.1,3.1,305132.0,146042.0,47.9,159091.0,52.1,264556.0,2.9,86.7,4.5,40576.0,13.3,,,
1988,SLV,El Salvador,4189880000.0,1.9,9083.0,4328.0,24.0,63.0,63.0,-30806.0,124.8,174.4,367.0,34.8,8.4,46.4,51.0,55.3,66.7,61.5,56.4,4.1,1.0,2.0,5170440.0,2656391.0,51.4,2514050.0,48.6,2676530.0,1.0,51.8,3.1,2493910.0,48.2,,,
1988,SUR,Suriname,1161000000.0,7.8,514.0,,,64.0,83.0,-2573.0,92.9,218.2,334.3,31.1,8.0,36.5,41.2,45.7,66.8,63.4,60.4,3.3,1.0,1.3,402139.0,201685.0,50.2,200455.0,49.8,138509.0,1.1,34.4,1.4,263630.0,65.6,,,
1988,TON,Tonga,106657267.4,-1.9,61.0,,,92.0,81.0,-1875.0,35.7,170.8,307.4,30.8,6.8,17.7,20.2,22.6,71.2,67.0,63.5,4.8,1.1,0.6,97939.0,48416.0,49.4,49523.0,50.6,75765.0,0.5,77.4,0.7,22174.0,22.6,,,
1988,TUV,Tuvalu,,,13.0,,,89.0,90.0,-34.0,48.0,248.0,375.7,34.6,10.5,37.1,42.0,46.8,64.4,61.4,58.3,4.0,1.1,2.0,8844.0,4622.0,52.3,4223.0,47.7,5479.0,-0.0,62.0,5.5,3365.0,38.0,,,
1988,URY,Uruguay,8213515458.5,1.5,1194.0,689.0,12.4,82.0,72.0,-6585.0,63.3,99.2,194.1,18.1,9.4,19.3,22.0,24.5,76.8,72.8,69.0,2.5,1.0,0.6,3077760.0,1573706.0,51.1,1504053.0,48.9,360560.0,-2.4,11.7,1.0,2717200.0,88.3,,,
1988,USA,United States,5236438000000.0,4.2,38031.0,24315.0,6.3,97.0,98.0,759523.0,53.6,94.4,176.2,16.0,8.9,8.8,9.9,11.0,78.3,74.8,71.4,1.9,1.0,0.9,244499000.0,124936886.0,51.1,119562114.0,48.9,61266559.0,0.3,25.1,1.1,183232441.0,74.9,,,
1988,VEN,Venezuela,60226413793.1,5.8,14929.0,,,56.0,51.0,145.0,99.4,115.9,178.5,30.0,4.8,23.7,26.7,29.6,73.6,71.3,69.0,3.6,1.0,2.5,18800770.0,9376316.0,49.9,9424454.0,50.1,3126192.0,-0.3,16.6,3.1,15674578.0,83.4,,,
1988,VUT,Vanuatu,158351368.4,-1.7,175.0,,,58.0,46.0,-883.0,87.1,173.4,273.2,38.3,6.9,29.5,32.2,34.7,69.3,66.0,63.6,5.2,1.1,2.5,143528.0,69615.0,48.5,73912.0,51.5,117677.0,2.0,82.0,5.0,25851.0,18.0,,,
1988,WSM,Samoa,133016065.4,-1.4,149.0,,,90.0,75.0,-4097.0,52.8,159.3,269.3,33.4,6.1,23.8,26.4,28.9,70.7,67.2,64.4,5.1,1.1,0.4,167452.0,79249.0,47.3,88203.0,52.7,131952.0,0.4,78.8,0.4,35500.0,21.2,,,
1989,ARG,Argentina,76636898036.5,-7.2,17864.0,10991.0,15.6,80.0,89.0,20445.0,70.0,117.0,204.0,21.9,7.8,22.6,25.6,28.4,74.7,71.4,68.1,3.0,1.1,1.5,32165766.0,16338719.0,50.8,15827047.0,49.2,4306031.0,-1.3,13.4,1.9,27859735.0,86.6,,,
1989,AUS,Australia,299877860109.1,3.9,1980.0,1211.0,4.9,93.0,85.0,140156.0,20.0,70.2,130.2,14.9,7.3,7.0,8.0,9.0,79.9,76.7,73.7,1.8,1.1,1.7,16814416.0,8426644.0,50.1,8387772.0,49.9,2444312.0,1.9,14.5,1.7,14370104.0,85.5,,,
1989,BLZ,Belize,369133890.7,13.0,214.0,128.0,19.4,79.0,71.0,-1701.0,128.9,126.2,181.3,36.7,5.6,29.5,33.1,36.5,72.8,70.7,68.8,4.8,1.1,2.2,178695.0,88148.0,49.3,90546.0,50.7,93538.0,2.6,52.3,1.8,85157.0,47.7,,,
1989,BOL,Bolivia,4715978693.6,3.8,21480.0,10581.0,41.9,52.0,59.0,-20719.0,96.2,244.4,304.6,36.3,12.3,79.6,86.7,93.5,57.2,55.8,54.3,5.0,1.0,2.1,6949139.0,3474829.0,50.0,3474310.0,50.0,3156924.0,-0.1,45.4,4.0,3792215.0,54.6,,,
1989,BRA,Brazil,347028139590.2,3.2,206798.0,102123.0,26.9,56.0,60.0,-2800.0,88.1,160.0,238.3,25.7,7.2,49.0,54.7,60.1,68.5,65.9,63.3,3.0,1.0,1.9,148003411.0,74400370.0,50.3,73603042.0,49.7,39755196.0,-1.0,26.9,3.0,108248215.0,73.1,,,
1989,CAN,Canada,565055743243.2,,2846.0,1842.0,4.5,87.0,87.0,223071.0,26.6,71.7,130.0,14.9,7.3,6.2,7.0,7.8,80.5,77.1,73.9,1.8,1.1,1.8,27276781.0,13751532.0,50.4,13525249.0,49.6,6393132.0,1.7,23.4,1.8,20883649.0,76.6,,,
1989,CHL,Chile,29885685142.9,9.9,5020.0,2680.0,9.1,95.0,92.0,-8686.0,67.1,97.4,194.5,22.4,5.5,15.5,17.2,18.9,75.7,72.5,69.2,2.6,1.1,1.6,13128619.0,6597765.0,50.3,6530854.0,49.7,2213091.0,0.9,16.9,1.8,10915528.0,83.1,,,
1989,COL,Colombia,39540080200.4,3.4,26374.0,16495.0,18.7,78.0,81.0,-27370.0,93.8,127.2,262.1,27.7,5.8,26.5,30.1,33.6,72.8,68.5,64.6,3.1,1.0,2.1,31923117.0,15970252.0,50.0,15952865.0,50.0,9893612.0,0.6,31.0,2.8,22029505.0,69.0,,,
1989,CRI,Costa Rica,5251025767.5,5.7,1219.0,787.0,9.3,86.0,77.0,5357.0,95.7,73.3,118.6,27.5,3.8,12.6,14.4,16.2,78.5,76.3,74.1,3.3,1.1,2.6,3079001.0,1527149.0,49.6,1551852.0,50.4,1567550.0,0.8,50.9,4.4,1511451.0,49.1,,,
1989,CUB,Cuba,27023468665.9,0.7,2112.0,1365.0,7.3,96.0,98.0,-14705.0,80.1,124.2,171.3,17.7,6.7,9.6,11.3,12.9,76.2,74.0,72.0,1.8,1.1,1.0,10527187.0,5200248.0,49.4,5326939.0,50.6,2854131.0,-0.8,27.1,1.6,7673056.0,72.9,,,
1989,ECU,Ecuador,13890828707.6,1.0,13596.0,7134.0,22.9,55.0,57.0,-11360.0,89.7,140.9,217.7,30.5,5.9,38.4,44.1,49.5,71.8,68.7,65.8,3.8,1.0,2.4,10210185.0,5090613.0,49.9,5119573.0,50.1,4664217.0,0.7,45.7,3.8,5545968.0,54.3,,,
1989,FJI,Fiji,1182686577.2,7.4,577.0,,13.9,98.0,65.0,-10129.0,71.6,203.5,306.0,29.5,6.2,23.3,25.2,26.9,68.0,65.3,63.0,3.4,1.1,1.1,772704.0,381432.0,49.4,391272.0,50.6,457093.0,-0.2,59.2,3.0,315611.0,40.8,,,
1989,FSM,Micronesia,135200000.0,3.5,134.0,,24.5,95.0,94.0,-995.0,63.2,131.7,238.7,34.7,5.9,34.3,39.9,45.2,70.6,67.1,63.9,5.1,1.1,1.9,96796.0,47727.0,49.3,49069.0,50.7,71741.0,2.0,74.1,1.6,25055.0,25.9,,,
1989,GTM,Guatemala,8410724360.8,3.9,21331.0,10210.0,29.0,50.0,60.0,-32522.0,114.4,200.7,302.6,39.7,8.7,55.1,61.8,68.2,65.3,62.4,59.7,5.6,1.0,2.8,8805995.0,4405181.0,50.0,4400815.0,50.0,5137329.0,2.2,58.3,3.6,3668666.0,41.7,,,
1989,GUY,Guyana,379779389.7,-4.9,1081.0,699.0,31.0,77.0,69.0,-21784.0,127.0,245.0,346.2,29.5,8.4,41.3,47.9,54.1,65.2,62.2,59.5,3.1,1.0,-0.7,752897.0,380144.0,50.5,372752.0,49.5,529490.0,-0.6,70.3,-1.0,223407.0,29.7,,,
1989,HND,Honduras,5432344901.7,2.7,8750.0,4270.0,22.6,85.0,94.0,-15147.0,126.7,181.8,244.8,38.4,7.3,41.8,47.2,52.2,67.0,64.9,62.9,5.4,1.1,2.8,4913676.0,2431535.0,49.5,2482140.0,50.5,2949729.0,2.0,60.0,4.0,1963947.0,40.0,,,
1989,HTI,Haiti,2736243800.0,-2.9,26434.0,10710.0,40.8,50.0,31.0,-25881.0,86.0,329.2,374.0,38.7,14.2,94.1,102.9,111.4,54.0,52.8,51.5,5.5,1.0,2.1,6784161.0,3431711.0,50.6,3352450.0,49.4,4924962.0,0.6,72.6,6.1,1859199.0,27.4,,,
1989,KIR,Kiribati,44282777.2,-3.4,184.0,,35.5,79.0,63.0,-262.0,62.6,235.4,287.8,37.1,9.5,62.6,68.9,74.9,62.0,60.4,58.8,4.7,1.1,2.4,73436.0,37105.0,50.5,36332.0,49.5,47957.0,2.0,65.3,3.3,25479.0,34.7,,,
1989,MEX,Mexico,221400669713.6,4.1,89837.0,55215.0,23.0,65.0,85.0,-592054.0,82.8,136.2,243.9,29.8,5.9,34.0,37.8,41.3,73.3,69.6,66.2,3.6,1.0,1.7,80233749.0,40728948.0,50.8,39504800.0,49.2,23303090.0,-0.0,29.0,2.4,56930659.0,71.0,,,
1989,MHL,Marshall Islands,72798000.0,-1.7,76.0,,18.9,92.0,39.0,-549.0,137.8,229.8,357.4,43.5,7.4,34.6,39.0,43.2,65.7,62.2,59.3,6.2,1.1,2.9,44988.0,21925.0,48.7,23063.0,51.3,15874.0,1.6,35.3,3.7,29114.0,64.7,,,
1989,NIC,Nicaragua,1013184745.7,-1.7,8056.0,3656.0,23.8,68.0,63.0,-24375.0,148.8,183.7,298.3,37.1,7.6,47.3,52.9,58.2,65.9,62.5,59.1,4.8,1.0,2.4,4129447.0,2090458.0,50.6,2038988.0,49.4,1949223.0,1.8,47.2,2.9,2180224.0,52.8,,,
1989,NRU,Nauru,,,16.0,,33.0,75.0,,67.0,56.1,264.6,411.4,32.4,8.2,48.0,53.3,58.2,65.7,61.4,59.2,4.0,1.1,3.1,9306.0,4388.0,47.2,4918.0,52.8,0.0,,0.0,3.1,9306.0,100.0,,,
1989,NZL,New Zealand,43920222524.7,0.2,559.0,259.0,4.4,80.0,83.0,-9077.0,34.5,89.5,146.4,17.5,8.1,8.5,9.7,10.8,78.0,74.8,71.8,2.1,1.1,0.5,3299200.0,1672698.0,50.7,1626501.0,49.3,511178.0,-1.0,15.5,0.8,2788022.0,84.5,,,
1989,PAN,Panama,5918469800.0,1.6,1748.0,1202.0,18.2,70.0,73.0,-1368.0,99.2,116.5,215.3,27.5,5.8,23.9,26.8,29.5,74.0,69.9,66.4,3.1,1.1,2.1,2398535.0,1189215.0,49.6,1209320.0,50.4,1115391.0,1.4,46.5,2.8,1283144.0,53.5,,,
1989,PER,Peru,22499559086.1,-12.3,40148.0,19765.0,28.9,58.0,52.0,-37668.0,84.0,145.3,236.9,31.6,7.6,54.4,59.3,64.0,67.3,64.4,61.6,4.0,1.0,2.2,21624311.0,10835065.0,50.1,10789246.0,49.9,6811874.0,1.0,31.5,2.8,14812437.0,68.5,,,
1989,PLW,Palau,,,10.0,,19.3,78.0,98.0,154.0,50.1,,,,,26.6,30.0,33.1,,,,,1.1,2.2,14957.0,6908.0,46.2,8050.0,53.8,4601.0,1.1,30.8,2.7,10356.0,69.2,,,
1989,PNG,Papua New Guinea,3546460177.0,-1.4,8672.0,4431.0,31.8,53.0,52.0,-19827.0,84.9,236.4,330.5,37.0,8.2,59.3,63.4,67.3,62.3,59.6,57.7,5.2,1.1,2.3,3764112.0,1764213.0,46.9,1999899.0,53.1,3207362.0,2.0,85.2,3.6,556750.0,14.8,,,
1989,PRY,Paraguay,4757732200.0,6.9,5109.0,3100.0,22.6,61.0,58.0,-4012.0,96.7,177.0,215.8,34.8,6.6,34.2,37.6,40.9,69.2,67.5,65.8,4.6,1.1,2.7,3951288.0,1953455.0,49.4,1997833.0,50.6,2056685.0,1.3,52.1,4.3,1894603.0,47.9,,,
1989,SLB,Solomon Islands,172882435.8,4.3,379.0,,15.2,67.0,92.0,-475.0,95.4,183.4,285.4,38.4,6.6,29.1,31.8,34.5,68.5,65.2,62.7,5.8,1.1,3.0,314560.0,150775.0,47.9,163785.0,52.1,272138.0,2.8,86.5,4.4,42422.0,13.5,,,
1989,SLV,El Salvador,4372215300.0,1.0,8698.0,4227.0,23.4,64.0,73.0,-38211.0,123.4,177.0,462.0,34.1,9.1,44.2,48.6,52.8,67.3,59.7,52.9,4.0,1.0,1.9,5270825.0,2710294.0,51.4,2560531.0,48.6,2701087.0,0.9,51.2,3.0,2569738.0,48.8,,,
1989,SUR,Suriname,542600000.0,4.2,502.0,,20.9,72.0,73.0,-3846.0,95.4,215.3,318.6,30.9,7.7,35.4,40.0,44.3,67.0,64.0,61.2,3.3,1.0,1.5,408360.0,204858.0,50.2,203501.0,49.8,140345.0,1.3,34.4,1.6,268015.0,65.6,,,
1989,TON,Tonga,106344855.0,0.4,59.0,,10.2,93.0,84.0,-1977.0,33.0,170.3,305.6,30.6,6.8,17.1,19.6,21.9,71.3,67.2,63.7,4.7,1.1,0.4,98379.0,48599.0,49.4,49780.0,50.6,76075.0,0.4,77.3,0.6,22304.0,22.7,,,
1989,TUV,Tuvalu,,,13.0,,28.4,85.0,79.0,-35.0,47.1,248.9,370.8,33.8,10.5,36.8,41.7,46.4,64.4,61.5,58.5,3.9,1.1,1.9,9017.0,4699.0,52.1,4317.0,47.9,5469.0,-0.2,60.7,5.3,3548.0,39.3,,,
1989,URY,Uruguay,8438951476.1,1.1,1171.0,671.0,11.9,88.0,82.0,-7236.0,64.1,98.5,194.1,18.2,9.4,18.5,20.9,23.3,77.0,73.0,69.1,2.5,1.0,0.7,3097889.0,1585076.0,51.2,1512812.0,48.8,352137.0,-2.4,11.4,1.0,2745752.0,88.6,,,
1989,USA,United States,5641580000000.0,3.7,38277.0,24140.0,6.0,94.0,94.0,919737.0,57.7,92.5,174.8,16.4,8.8,8.6,9.7,10.7,78.5,75.0,71.7,2.0,1.0,0.9,246819000.0,126057113.0,51.1,120761887.0,48.9,61485081.0,0.4,24.9,1.1,185333919.0,75.1,,,
1989,VEN,Venezuela,43526253602.3,-8.6,14461.0,,12.5,57.0,50.0,42.0,98.7,113.5,180.5,29.4,4.8,22.8,25.7,28.4,73.9,71.3,68.9,3.5,1.1,2.5,19275292.0,9613316.0,49.9,9661977.0,50.1,3116236.0,-0.3,16.2,3.0,16159056.0,83.8,,,
1989,VUT,Vanuatu,154013202.1,1.5,170.0,,17.4,61.0,50.0,-914.0,84.9,174.0,273.9,37.9,6.9,28.2,30.8,33.1,69.4,66.1,63.7,5.1,1.1,2.5,147181.0,71571.0,48.6,75610.0,51.4,120048.0,2.0,81.6,4.8,27133.0,18.4,,,
1989,WSM,Samoa,122888609.7,3.7,143.0,,13.4,66.0,82.0,-4241.0,50.8,156.8,264.6,32.9,6.0,23.1,25.6,28.0,71.0,67.5,64.6,5.0,1.1,0.3,167886.0,79526.0,47.4,88359.0,52.6,132294.0,0.3,78.8,0.3,35592.0,21.2,,,
1990,ARG,Argentina,141352368714.7,-2.5,18002.0,10778.0,15.0,87.0,93.0,6021.0,70.9,115.7,197.9,22.0,7.7,22.5,25.4,28.1,75.0,71.8,68.6,3.0,1.1,1.5,32637657.0,16574141.0,50.8,16063515.0,49.2,4248117.0,-1.4,13.0,1.9,28389540.0,87.0,63.5,61.5,65.6
1990,AUS,Australia,311433628318.6,3.6,1934.0,1211.0,4.6,95.0,86.0,95996.0,21.7,66.3,123.9,15.4,7.0,6.6,7.6,8.5,80.2,77.0,74.0,1.9,1.1,1.5,17065128.0,8555086.0,50.1,8510043.0,49.9,2485877.0,1.7,14.6,1.4,14579251.0,85.4,,,
1990,BLZ,Belize,549500000.0,11.4,207.0,125.0,18.6,91.0,86.0,-1793.0,128.8,132.0,180.0,36.5,5.6,27.8,31.3,34.5,72.5,70.7,69.1,4.7,1.1,2.2,182589.0,90169.0,49.4,92420.0,50.6,95923.0,2.5,52.5,1.8,86666.0,47.5,64.1,63.7,64.6
1990,BOL,Bolivia,4867582597.5,4.6,20975.0,10411.0,40.9,41.0,53.0,-21915.0,96.3,238.6,299.4,35.8,11.9,77.1,83.9,90.4,57.9,56.4,55.0,4.9,1.0,2.1,7096194.0,3547153.0,50.0,3549041.0,50.0,3152342.0,-0.1,44.4,3.9,3943852.0,55.6,54.0,53.6,54.3
1990,BRA,Brazil,390725626002.9,-4.4,196801.0,97629.0,26.1,66.0,78.0,6457.0,87.5,155.0,244.9,24.8,7.2,47.1,52.7,58.0,69.0,66.0,63.1,2.9,1.0,1.8,150706446.0,75779994.0,50.3,74926452.0,49.7,39301227.0,-1.1,26.1,2.9,111405219.0,73.9,58.0,55.7,60.4
1990,CAN,Canada,593929550908.5,,2858.0,1854.0,4.4,88.0,89.0,145270.0,27.6,69.7,127.3,15.0,7.3,6.0,6.8,7.5,80.7,77.4,74.3,1.8,1.1,1.5,27691138.0,13963399.0,50.4,13727739.0,49.6,6484711.0,1.4,23.4,1.5,21206427.0,76.6,67.3,65.6,69.0
1990,CHL,Chile,33113887819.0,3.3,4748.0,2542.0,8.6,95.0,97.0,-5253.0,68.2,95.1,193.7,22.2,5.6,14.5,16.1,17.7,76.0,72.6,69.3,2.6,1.1,1.6,13342868.0,6706184.0,50.3,6636684.0,49.7,2232128.0,0.9,16.7,1.8,11110740.0,83.3,64.0,62.5,65.5
1990,COL,Colombia,47844090710.0,4.3,25834.0,16234.0,18.2,88.0,82.0,-17237.0,94.9,124.2,265.1,27.4,5.8,25.6,29.2,32.6,73.1,68.6,64.5,3.1,1.0,2.1,32601393.0,16319819.0,50.1,16281573.0,49.9,9949619.0,0.6,30.5,2.8,22651774.0,69.5,62.3,60.3,64.5
1990,CRI,Costa Rica,5711687786.8,3.6,1180.0,757.0,9.0,95.0,90.0,7941.0,93.7,71.8,114.4,26.7,3.8,12.3,14.0,15.7,78.8,76.6,74.6,3.2,1.1,2.5,3158253.0,1566500.0,49.6,1591754.0,50.4,1579032.0,0.7,50.0,4.4,1579221.0,50.0,67.0,66.1,68.0
1990,CUB,Cuba,28645436569.1,-2.9,2008.0,1288.0,6.9,92.0,94.0,-15438.0,77.8,123.0,171.8,17.5,6.8,9.2,10.8,12.3,76.3,74.0,72.0,1.8,1.1,0.9,10626680.0,5250938.0,49.4,5375743.0,50.6,2830522.0,-0.8,26.6,1.6,7796158.0,73.4,65.6,65.0,66.3
1990,ECU,Ecuador,15239278100.4,3.7,13121.0,6961.0,22.2,68.0,60.0,-15159.0,88.9,138.0,216.0,30.0,5.7,36.7,42.3,47.5,72.5,69.3,66.3,3.7,1.0,2.3,10449837.0,5210778.0,49.9,5239060.0,50.1,4693022.0,0.6,44.9,3.7,5756815.0,55.1,63.0,62.1,63.9
1990,FJI,Fiji,1337024782.2,5.8,555.0,306.0,13.3,97.0,84.0,-10612.0,67.8,201.6,303.0,29.2,6.2,22.5,24.3,26.0,68.2,65.5,63.2,3.4,1.1,1.0,780430.0,385178.0,49.4,395252.0,50.6,455685.0,-0.3,58.4,2.9,324745.0,41.6,,,
1990,FSM,Micronesia,147200000.0,3.7,131.0,81.0,24.0,85.0,81.0,-995.0,61.1,130.0,231.8,34.1,5.8,33.4,38.9,44.2,70.8,67.4,64.3,5.0,1.1,1.8,98603.0,48615.0,49.3,49988.0,50.7,73146.0,1.9,74.2,1.6,25457.0,25.8,,,
1990,GTM,Guatemala,7650125217.4,3.1,20869.0,10045.0,28.2,66.0,68.0,-30399.0,112.0,201.5,312.1,39.2,8.6,52.9,59.5,65.8,65.6,62.5,59.6,5.5,1.0,2.7,9050115.0,4530225.0,50.1,4519890.0,49.9,5249791.0,2.2,58.0,3.5,3800324.0,42.0,53.4,51.7,55.2
1990,GUY,Guyana,396582263.3,-3.1,1039.0,683.0,30.9,83.0,73.0,-21639.0,125.8,242.5,345.0,29.1,8.4,40.4,46.9,53.1,65.4,62.4,59.7,3.1,1.0,-0.8,747116.0,377423.0,50.5,369694.0,49.5,526097.0,-0.6,70.4,-1.1,221019.0,29.6,54.4,52.4,56.6
1990,HND,Honduras,4923009551.6,2.8,8556.0,4176.0,21.7,84.0,90.0,-15350.0,127.4,177.7,242.3,38.0,7.0,40.1,45.2,50.1,67.4,65.2,63.2,5.3,1.1,2.8,5053234.0,2500697.0,49.5,2552537.0,50.5,3008696.0,2.0,59.5,4.0,2044538.0,40.5,60.2,59.2,61.4
1990,HTI,Haiti,3096289800.0,1.0,26076.0,10291.0,38.8,41.0,31.0,-26101.0,83.8,332.1,372.1,38.3,14.0,91.6,100.4,108.7,54.1,53.0,51.8,5.5,1.0,2.1,6925331.0,3500949.0,50.6,3424381.0,49.4,4950919.0,0.5,71.5,6.0,1974412.0,28.5,47.8,47.7,48.0
1990,KIR,Kiribati,42931855.4,-0.9,181.0,96.0,34.7,97.0,75.0,-445.0,59.4,230.1,281.9,36.6,9.2,60.4,66.6,72.4,62.5,60.9,59.3,4.6,1.1,2.3,75124.0,38013.0,50.6,37111.0,49.4,48840.0,1.8,65.0,3.1,26284.0,35.0,,,
1990,MEX,Mexico,261253582805.9,5.2,86381.0,53637.0,22.4,53.0,75.0,-286584.0,82.1,133.7,241.4,29.3,5.8,32.6,36.2,39.7,73.6,70.0,66.5,3.4,1.0,1.8,81720428.0,41509560.0,50.8,40210868.0,49.2,23356516.0,0.2,28.6,2.5,58363912.0,71.4,61.4,60.2,62.7
1990,MHL,Marshall Islands,78476000.0,2.7,74.0,36.0,18.4,92.0,52.0,-593.0,136.0,237.2,358.1,42.2,7.2,33.5,37.7,41.7,65.5,62.2,59.5,6.0,1.1,2.3,46047.0,22445.0,48.7,23602.0,51.3,16092.0,1.4,34.9,2.8,29955.0,65.1,,,
1990,NIC,Nicaragua,1009455483.9,-0.1,7764.0,3541.0,23.0,70.0,82.0,-24283.0,148.3,179.5,292.3,36.3,7.3,45.5,50.9,56.0,66.4,63.1,59.8,4.6,1.0,2.4,4227820.0,2140163.0,50.6,2087657.0,49.4,1983905.0,1.8,46.9,2.9,2243915.0,53.1,62.7,60.2,65.6
1990,NRU,Nauru,,,15.0,10.0,32.1,74.0,,71.0,56.4,266.2,415.8,32.2,7.8,46.0,51.1,55.9,65.7,61.4,59.1,4.0,1.1,3.1,9598.0,4579.0,47.7,5019.0,52.3,0.0,,0.0,3.1,9598.0,100.0,,,
1990,NZL,New Zealand,45495129385.0,0.2,541.0,261.0,4.4,90.0,90.0,71491.0,35.9,93.2,142.9,17.5,7.9,8.0,9.2,10.2,78.4,75.4,72.5,2.2,1.1,0.9,3329800.0,1690176.0,50.8,1639624.0,49.2,508061.0,-0.6,15.3,1.2,2821739.0,84.7,,,
1990,PAN,Panama,6433967000.0,8.1,1716.0,1174.0,17.7,86.0,73.0,-854.0,95.8,111.4,186.6,27.0,5.4,23.2,26.1,28.7,74.6,71.1,68.0,3.1,1.0,2.1,2449968.0,1215409.0,49.6,1234559.0,50.4,1129362.0,1.2,46.1,2.9,1320606.0,53.9,66.6,65.6,67.6
1990,PER,Peru,26410386669.4,-5.0,38354.0,19004.0,27.8,72.0,64.0,-35982.0,82.3,144.3,230.4,30.9,7.2,52.0,56.6,61.0,68.0,65.1,62.4,3.9,1.0,2.2,22109099.0,11080623.0,50.1,11028476.0,49.9,6875709.0,0.9,31.1,2.8,15233390.0,68.9,60.7,59.7,61.8
1990,PLW,Palau,,,10.0,6.0,19.0,99.0,98.0,169.0,53.8,,,21.6,7.7,26.6,30.0,33.1,75.0,69.1,63.4,2.8,1.1,2.2,15293.0,7058.0,46.2,8236.0,53.9,4650.0,1.1,30.4,2.7,10643.0,69.6,,,
1990,PNG,Papua New Guinea,3219730365.0,-3.0,8683.0,4520.0,31.9,68.0,67.0,2397.0,83.5,236.4,330.2,36.7,8.1,58.3,62.4,66.2,62.4,59.7,57.8,5.2,1.1,2.6,3864972.0,1814003.0,46.9,2050970.0,53.1,3285458.0,2.4,85.0,4.0,579514.0,15.0,,,
1990,PRY,Paraguay,5812114523.0,4.1,5002.0,3072.0,22.1,67.0,69.0,-4689.0,100.3,171.3,211.3,34.3,6.4,33.0,36.4,39.6,69.7,67.9,66.2,4.5,1.1,2.7,4059195.0,2006578.0,49.4,2052617.0,50.6,2082611.0,1.3,51.3,4.2,1976584.0,48.7,65.7,65.2,66.2
1990,SLB,Solomon Islands,214877638.4,2.2,379.0,184.0,14.9,77.0,70.0,-529.0,93.2,181.9,282.1,38.1,6.5,28.4,31.1,33.7,68.6,65.4,62.9,5.7,1.1,3.0,324171.0,155589.0,48.0,168581.0,52.0,279834.0,2.8,86.3,4.4,44337.0,13.7,,,
